index_id,customer_id,fullname,Age,Gender,Favoured_Payment_method,Favourdured_Product_Categort
,KH43300,David Fuentes,44,Female,PayPal,Books
,KH9736,Diana Andrade,40,Male,Credit Card,Electronics
,KH9060,Laura Hicks,22,Female,Credit Card,Electronics
,KH39605,Julian Johnson,55,Male,PayPal,Home
,KH35291,Christopher Jarvis,24,Female,Credit Card,Clothing
,KH25426,Oscar Thomas,43,Female,Credit Card,Books
,KH28325,Deborah Flores,55,Female,Cash,Clothing
,KH24068,Bridget Andrews,30,Male,Credit Card,Clothing
,KH33122,Lisa Wilkerson,66,Male,Cash,Books
,KH13740,Julie Decker,29,Female,Credit Card,Home
,KH21816,Hannah Garcia,54,Female,PayPal,Electronics
,KH9640,Shelly Gonzalez,39,Female,Cash,Clothing
,KH22573,Catherine Young,18,Female,Credit Card,Clothing
,KH37562,Jill Hubbard,50,Female,Cash,Books
,KH40576,Mariah Fisher,34,Male,PayPal,Home
,KH49174,Christina Berry,59,Male,Cash,Clothing
,KH20752,Brandy Williamson,28,Male,Credit Card,Electronics
,KH40379,Christopher Carter,28,Male,Credit Card,Electronics
,KH16111,Tracy Bentley,67,Male,Credit Card,Electronics
,KH47080,Tammy Cooley,70,Female,Credit Card,Home
,KH28531,Christy Riley,35,Male,PayPal,Books
,KH31118,Olivia Wilson,52,Male,Credit Card,Home
,KH8684,Tracy Sanders,56,Female,PayPal,Books
,KH9960,Janet Singh,39,Female,Credit Card,Books
,KH31245,Joseph Whitney,51,Male,PayPal,Clothing
,KH40467,Jean Warren,27,Male,Credit Card,Books
,KH15724,Patrick Jimenez,43,Female,Credit Card,Clothing
,KH41621,Alicia Griffith,54,Male,PayPal,Books
,KH28461,Dr. Sarah Norris MD,39,Male,Credit Card,Clothing
,KH45234,Jennifer Cuevas,36,Male,PayPal,Clothing
,KH41245,Kimberly Hickman,28,Male,Cash,Electronics
,KH7910,Steven Monroe,31,Male,Credit Card,Home
,KH38273,Bethany Weber MD,44,Female,Credit Card,Clothing
,KH1489,Robin Patton,32,Female,PayPal,Books
,KH44961,Kyle Warren,56,Female,PayPal,Clothing
,KH42028,John Brown MD,20,Male,PayPal,Books
,KH17272,Rose Bennett,63,Female,PayPal,Electronics
,KH31338,Alexander Roach,28,Female,Credit Card,Books
,KH7187,Bradley Jefferson,39,Female,PayPal,Home
,KH40641,Christopher White,45,Female,Credit Card,Clothing
,KH15217,Natasha Wilkins,34,Male,PayPal,Books
,KH25897,Susan Serrano,24,Female,PayPal,Books
,KH43989,Jacqueline Robinson,46,Male,Credit Card,Clothing
,KH20457,Amanda Norman,70,Male,Credit Card,Home
,KH43203,Clayton Matthews,39,Male,PayPal,Books
,KH23339,Mr. Richard Stewart MD,38,Male,Credit Card,Clothing
,KH29762,Samantha Medina,25,Female,PayPal,Clothing
,KH25928,Mark Freeman,57,Female,Cash,Books
,KH42171,Darrell Gonzales,49,Female,PayPal,Home
,KH2491,Amanda Ramirez,23,Male,PayPal,Clothing
,KH5642,Vincent Mckenzie MD,48,Female,Credit Card,Clothing
,KH2917,Timothy Lowery,28,Female,PayPal,Books
,KH24661,Lawrence Wilson,41,Female,Crypto,Books
,KH35840,Sydney Kim,41,Female,Credit Card,Books
,KH49214,Chase Hurst MD,29,Female,Credit Card,Clothing
,KH19589,Bethany Suarez,26,Female,Credit Card,Clothing
,KH23189,Amy Martinez,49,Female,Cash,Electronics
,KH16045,Mark Obrien,51,Female,Credit Card,Books
,KH6379,Jacob Evans,19,Female,PayPal,Books
,KH14065,Holly Wade,57,Female,Credit Card,Clothing
,KH10130,Daniel Ho,59,Male,Credit Card,Home
,KH29515,Matthew Taylor,33,Male,PayPal,Home
,KH36196,Carmen Holmes,48,Male,Cash,Home
,KH30964,Joe Miller PhD,23,Female,Credit Card,Books
,KH13411,Justin Porter,35,Male,PayPal,Clothing
,KH2490,Colleen Allen,66,Male,Credit Card,Clothing
,KH11381,Carl Sosa,20,Male,PayPal,Electronics
,KH37692,Melinda Mack,24,Male,Credit Card,Home
,KH39308,Donald Gomez,34,Female,Cash,Books
,KH30604,Walter Fox,35,Female,PayPal,Home
,KH36306,Tiffany Newton,47,Male,Credit Card,Home
,KH18162,Jamie Estrada,24,Female,Credit Card,Clothing
,KH19451,Rebecca Torres,18,Male,Credit Card,Clothing
,KH16697,Wayne Quinn,58,Male,Credit Card,Books
,KH30921,Andrea Cox,62,Male,Credit Card,Electronics
,KH18738,Mark Gonzalez,33,Male,Credit Card,Books
,KH38854,Lindsey Evans,19,Male,Credit Card,Books
,KH10652,Courtney Escobar,45,Female,PayPal,Home
,KH14572,Anthony Benitez,48,Male,Cash,Electronics
,KH39826,Mathew Smith,46,Male,Credit Card,Clothing
,KH38555,Steve Johnson,41,Male,Credit Card,Books
,KH542,Kristen Mcdowell,57,Female,Credit Card,Home
,KH41038,Tina Goodman,68,Male,PayPal,Clothing
,KH29452,Robert Novak,64,Female,Crypto,Home
,KH11712,Jason George,19,Male,PayPal,Books
,KH30543,Derek Gonzalez,46,Male,PayPal,Clothing
,KH20171,Brent Goodwin,63,Male,Credit Card,Electronics
,KH1219,Molly Jackson,58,Male,Crypto,Electronics
,KH6485,William Powell,45,Male,Cash,Clothing
,KH19573,Brandon Gray,65,Female,Credit Card,Clothing
,KH23105,Anna Molina,22,Female,Crypto,Clothing
,KH41262,Cheryl Johnson,19,Male,Credit Card,Home
,KH25877,Willie Young,50,Male,Credit Card,Home
,KH12735,Allen Ramos,23,Female,Cash,Books
,KH41180,Andrew Graham,25,Male,PayPal,Home
,KH8766,Austin Diaz,23,Female,Crypto,Home
,KH34246,Casey Barry,67,Female,Credit Card,Clothing
,KH19695,Brandon Herman,41,Female,Cash,Clothing
,KH34228,Jill Morris,38,Male,Cash,Clothing
,KH10524,Adrian Roberts,57,Female,Credit Card,Electronics
,KH48334,Luis Holden,59,Male,PayPal,Clothing
,KH6102,Sydney Green,52,Male,Credit Card,Home
,KH34582,Johnny Clark,43,Male,PayPal,Electronics
,KH36460,Wayne Cabrera,46,Male,Credit Card,Electronics
,KH10804,Sergio Grant,36,Female,Credit Card,Home
,KH22772,Kara Ho,18,Female,PayPal,Books
,KH12541,Sara Cherry,46,Female,Credit Card,Books
,KH35293,Lindsay Johnson,48,Female,PayPal,Electronics
,KH2374,Andrea Watts,56,Male,Cash,Electronics
,KH8999,Annette Green,28,Male,Credit Card,Electronics
,KH10193,Andre Ward,57,Female,Credit Card,Electronics
,KH17633,Nicholas Martinez,38,Female,Credit Card,Books
,KH30762,Lori Martinez,25,Female,PayPal,Clothing
,KH45282,Brent Huffman,23,Male,Credit Card,Books
,KH49899,Cynthia Rowe,22,Female,Crypto,Electronics
,KH122,Jordan Cook,41,Male,Credit Card,Home
,KH37538,Jasmine Dyer,52,Male,Cash,Books
,KH21384,Jeremy Little,60,Male,Credit Card,Books
,KH31279,Travis Wilson,28,Female,PayPal,Electronics
,KH26528,Jose Cruz,36,Male,Credit Card,Clothing
,KH18711,Hunter Gonzales,40,Male,Cash,Clothing
,KH16032,Daniel Wilcox,65,Female,Credit Card,Clothing
,KH22881,Anthony Owen,25,Male,Credit Card,Books
,KH38606,Matthew White,30,Male,PayPal,Electronics
,KH22292,Henry Cox,43,Male,Credit Card,Books
,KH28280,Brandon Farrell,63,Male,PayPal,Clothing
,KH12700,Natalie Jones,39,Male,Credit Card,Clothing
,KH47099,Robin Sanders,68,Male,PayPal,Books
,KH9503,Carol Parker,29,Male,PayPal,Books
,KH5024,Tammie Shepard,60,Male,PayPal,Electronics
,KH120,Kevin Tate,41,Male,Credit Card,Clothing
,KH44250,Jessica Yates,56,Female,Credit Card,Clothing
,KH5872,Steven Rogers PhD,62,Female,PayPal,Clothing
,KH42782,Angela Holland,49,Male,Credit Card,Books
,KH40281,Alicia Knight,55,Male,PayPal,Clothing
,KH7736,Jeanette Powers,60,Female,Cash,Books
,KH3919,Tony Newton,36,Female,PayPal,Electronics
,KH42566,Elizabeth Welch,60,Male,Credit Card,Home
,KH5942,Kerri Nelson,62,Female,Credit Card,Clothing
,KH26361,Andrew Ramirez,52,Female,PayPal,Books
,KH32740,Lauren Castro,37,Male,PayPal,Home
,KH24060,Roger Patel,19,Male,Cash,Electronics
,KH33433,Travis Knox,36,Male,Credit Card,Clothing
,KH6012,Karen Duffy,67,Female,PayPal,Electronics
,KH16698,Chad Lynch,66,Female,Credit Card,Home
,KH19988,Shane Morales PhD,62,Male,PayPal,Clothing
,KH41582,Joan Daniel,64,Male,Credit Card,Clothing
,KH19320,Aaron Underwood,24,Male,Credit Card,Home
,KH16706,Kathleen Morris,27,Female,PayPal,Books
,KH41310,Maria Christensen,57,Male,Credit Card,Clothing
,KH32412,Dominic Bowen,43,Female,Credit Card,Home
,KH3543,Michael Hensley,69,Female,Cash,Home
,KH31538,Kimberly Petty,68,Male,Credit Card,Home
,KH46403,Tommy Glover,54,Male,Cash,Books
,KH14546,Cynthia Mcpherson,26,Male,Crypto,Books
,KH20590,Joseph Douglas,52,Female,PayPal,Electronics
,KH42446,Bradley Clark,27,Male,Credit Card,Books
,KH20622,Michael Krause DDS,64,Female,Credit Card,Home
,KH36575,Isaac Vaughn,41,Female,Credit Card,Books
,KH49473,Lauren Andrews,51,Female,Credit Card,Clothing
,KH30725,Beth Beasley,33,Female,Credit Card,Clothing
,KH995,Rebecca Green,49,Male,PayPal,Clothing
,KH25017,Michael Parker,38,Female,Credit Card,Books
,KH27724,Julia Delgado,50,Female,Credit Card,Books
,KH1461,Jennifer Valenzuela,44,Male,PayPal,Clothing
,KH25769,Kyle Perry,54,Male,PayPal,Electronics
,KH38294,Steven Gates,26,Female,Cash,Books
,KH23851,Brittney Johnson,43,Male,Credit Card,Books
,KH3735,Alexander Miller,45,Female,Credit Card,Home
,KH44884,Samantha Bishop,70,Female,Credit Card,Books
,KH15361,Christopher Christensen,57,Male,Cash,Books
,KH17913,Vanessa Shaw,22,Female,PayPal,Electronics
,KH30720,Rebekah Garcia,54,Female,PayPal,Books
,KH45434,Deborah Barry,35,Female,Credit Card,Electronics
,KH11919,Stacey Scott,39,Female,Credit Card,Clothing
,KH44539,Eduardo Green,20,Male,Credit Card,Books
,KH30276,Amber Jennings,53,Female,PayPal,Clothing
,KH33222,Julie Romero,42,Male,Crypto,Books
,KH13857,Debra Bailey,62,Male,PayPal,Home
,KH24247,Curtis Young,68,Female,PayPal,Books
,KH1519,Robert Fritz,47,Male,Credit Card,Clothing
,KH4239,Janice Andrews MD,50,Female,Crypto,Books
,KH10842,Julie Richmond,33,Female,Crypto,Books
,KH2983,Albert Walker,64,Female,Credit Card,Books
,KH29621,Deborah Lewis,35,Male,Credit Card,Books
,KH3384,Dr. Molly Morrison MD,29,Female,PayPal,Books
,KH13420,Ernest Lopez,18,Male,Credit Card,Home
,KH44639,Diane Weeks,65,Female,Credit Card,Clothing
,KH42093,Denise Reynolds,47,Female,Credit Card,Electronics
,KH4717,Christina Bates,58,Male,Credit Card,Clothing
,KH22082,Jordan Mills,31,Female,PayPal,Books
,KH33823,William Oconnor,20,Male,Credit Card,Home
,KH28157,Evelyn Zuniga,41,Male,Credit Card,Books
,KH47699,Brett Hampton,23,Male,Credit Card,Electronics
,KH6382,Meagan Johnson,46,Male,PayPal,Clothing
,KH47826,Yolanda Choi,59,Male,Credit Card,Books
,KH37724,Mrs. Julie Santos,51,Female,PayPal,Electronics
,KH17462,Alvin Berry,51,Male,Crypto,Books
,KH2571,Brandon Kelly,55,Male,Cash,Clothing
,KH4696,Heather Gregory,19,Female,Cash,Clothing
,KH14363,Stephen Wright,49,Male,Credit Card,Home
,KH19957,Crystal Lang,60,Male,Cash,Books
,KH16750,Christine Lee,53,Female,Credit Card,Books
,KH26008,Kristina Fletcher,45,Male,Credit Card,Books
,KH28182,Justin Gilbert,18,Male,Crypto,Electronics
,KH35324,Donald Hill,54,Female,Credit Card,Clothing
,KH46471,Andrea Foster,57,Male,Credit Card,Clothing
,KH4830,Kimberly Oliver,22,Male,Credit Card,Home
,KH27421,Traci Gomez,49,Male,Credit Card,Clothing
,KH5044,Margaret Ward,51,Male,Cash,Clothing
,KH9314,Jimmy Sanders MD,56,Female,PayPal,Books
,KH30295,Patricia Landry,55,Female,Credit Card,Electronics
,KH38662,Joshua Schaefer,56,Female,Credit Card,Electronics
,KH3109,Anthony Santiago,29,Male,Cash,Electronics
,KH4760,Joshua Saunders,65,Female,Credit Card,Electronics
,KH16548,Donna Cohen,22,Female,Cash,Books
,KH1060,Jeffery Smith,55,Female,PayPal,Clothing
,KH15522,Kyle Monroe,38,Male,PayPal,Clothing
,KH49589,Olivia Gibson,25,Male,Credit Card,Clothing
,KH10557,Virginia Huber,50,Male,PayPal,Clothing
,KH45930,Michelle Brandt,50,Female,Credit Card,Clothing
,KH12395,Vanessa Johns,55,Female,Crypto,Books
,KH35116,Erin Goodman,27,Male,Credit Card,Books
,KH47299,Karla Johnson,58,Female,PayPal,Electronics
,KH7166,Dana Ellis,50,Female,Credit Card,Home
,KH19170,Jose Ruiz,38,Female,Crypto,Home
,KH38905,Gabriel Garcia,64,Female,PayPal,Electronics
,KH32562,Tanya Petersen,22,Female,Credit Card,Books
,KH34196,Abigail Bowman,64,Male,Credit Card,Clothing
,KH39225,Amy Shepherd,48,Female,PayPal,Books
,KH9850,Jennifer Hodge,54,Female,PayPal,Clothing
,KH1065,Sarah Garrison,68,Male,Credit Card,Home
,KH39365,Aaron Robbins,20,Male,Cash,Books
,KH33595,Katherine Simmons,30,Male,PayPal,Books
,KH42366,Lori Stevenson,56,Female,PayPal,Clothing
,KH2689,Larry Solomon,36,Male,PayPal,Books
,KH2069,Shannon Bishop,42,Male,Credit Card,Books
,KH32751,Douglas Patel,56,Male,PayPal,Books
,KH22517,Brandi Carey,59,Female,Credit Card,Clothing
,KH2347,Alexandra Fernandez,64,Female,Cash,Clothing
,KH49461,Amanda Jordan,28,Male,PayPal,Clothing
,KH19865,Stephen Rosales,58,Female,PayPal,Books
,KH15539,Courtney Reyes,51,Male,Credit Card,Books
,KH23982,Thomas Sullivan Jr.,58,Female,PayPal,Home
,KH15324,Robert Decker,54,Male,Credit Card,Clothing
,KH1534,Larry Carrillo,53,Male,PayPal,Home
,KH31220,David Shah,31,Male,PayPal,Clothing
,KH45842,Toni Howe,53,Female,Credit Card,Electronics
,KH26671,Edward White,67,Female,Credit Card,Books
,KH35761,Kathleen Jefferson,19,Male,Credit Card,Books
,KH26579,Richard Ellis,69,Female,PayPal,Clothing
,KH11234,Tiffany White,55,Male,Credit Card,Home
,KH19005,Elizabeth Morgan,43,Male,Crypto,Clothing
,KH18661,Sherry Marshall,61,Female,Credit Card,Clothing
,KH2030,Charles Nguyen,40,Female,Credit Card,Electronics
,KH14911,Edward Bright,56,Male,PayPal,Clothing
,KH30726,Matthew Barber,46,Male,PayPal,Books
,KH41586,Kimberly Ramos,23,Male,Credit Card,Books
,KH45252,Steven Holt,27,Female,PayPal,Clothing
,KH24334,Casey Ross,35,Male,Cash,Books
,KH30231,Elaine Duarte,40,Male,Crypto,Clothing
,KH43876,Sean Hayden,34,Female,Credit Card,Home
,KH27986,Adam Mullen,47,Female,Cash,Books
,KH22417,Cindy Hobbs,69,Female,PayPal,Books
,KH38447,Erin Ramirez MD,67,Female,Credit Card,Home
,KH30262,Jennifer Nelson,51,Female,Credit Card,Clothing
,KH34609,Carol Mccall,55,Male,Credit Card,Home
,KH49370,Arthur James,55,Male,PayPal,Electronics
,KH8745,Bryan Morris,58,Male,PayPal,Electronics
,KH7960,Megan Page,32,Female,PayPal,Clothing
,KH31529,Charles Christian PhD,41,Female,Credit Card,Electronics
,KH12854,Mitchell Lynn,60,Female,PayPal,Clothing
,KH47507,Jenna Grant,18,Male,PayPal,Electronics
,KH40865,Joseph Newman,64,Female,Credit Card,Books
,KH16513,Kayla Brennan,57,Female,Credit Card,Books
,KH25930,Laura Rosales,52,Female,Cash,Books
,KH39132,Sabrina Ewing,32,Female,Credit Card,Clothing
,KH4962,Jonathan Anderson,35,Male,Credit Card,Clothing
,KH32835,Sue Lewis,46,Male,Cash,Clothing
,KH23198,Mr. Ryan Paul,49,Female,PayPal,Books
,KH19531,Mike Mitchell,20,Male,Crypto,Clothing
,KH36973,Thomas Perkins,54,Female,Credit Card,Clothing
,KH30988,Sue Rice,61,Female,PayPal,Clothing
,KH40664,Matthew Richards,67,Female,Credit Card,Books
,KH48140,Jacqueline Petersen,28,Female,Credit Card,Books
,KH9893,Morgan Neal,40,Male,PayPal,Books
,KH38817,Amber Meyer,52,Male,Credit Card,Electronics
,KH7821,Mark Madden,35,Male,Credit Card,Home
,KH6928,Catherine Rivers,22,Female,Credit Card,Books
,KH43622,Sarah Lawson,23,Female,Credit Card,Books
,KH27620,Carrie Dean,70,Female,Credit Card,Home
,KH11219,Teresa Webb,32,Female,PayPal,Home
,KH30765,Francis Conley,32,Female,Credit Card,Books
,KH38094,Lauren Turner,45,Male,Cash,Home
,KH14105,Heather Maldonado,46,Female,Credit Card,Clothing
,KH26174,Laura Montgomery,39,Male,Crypto,Home
,KH13933,Kayla Yang,67,Female,PayPal,Clothing
,KH12601,Shannon Montoya,34,Male,PayPal,Books
,KH16950,Theresa Griffith,42,Female,Credit Card,Books
,KH34424,Sean Schultz,60,Male,Cash,Clothing
,KH45419,Kristina Torres,28,Male,PayPal,Books
,KH5503,Carol Jones,64,Female,PayPal,Electronics
,KH26986,Robin Freeman,42,Male,PayPal,Clothing
,KH37010,Anne Berry,46,Male,Credit Card,Home
,KH32450,Adam Gonzalez,67,Male,PayPal,Books
,KH26277,Samuel Taylor,62,Female,Credit Card,Home
,KH19441,Jamie Finley,54,Female,Credit Card,Electronics
,KH36574,Curtis Miles II,65,Female,PayPal,Clothing
,KH47796,Alexandra Armstrong,39,Male,Credit Card,Clothing
,KH21465,Tommy Smith MD,56,Male,PayPal,Books
,KH43847,Carla Curtis,44,Male,Credit Card,Home
,KH48985,Christina Madden,24,Female,PayPal,Home
,KH46826,Howard Mullins,67,Female,Credit Card,Books
,KH24550,Michelle Sanchez,55,Male,PayPal,Electronics
,KH34133,Mrs. Megan Barnes,18,Male,Cash,Books
,KH8913,Alicia Clarke,23,Male,Credit Card,Books
,KH46624,Zachary Gallegos,69,Male,Cash,Electronics
,KH13196,Kyle Bridges,64,Female,Credit Card,Books
,KH7384,Leonard Lee,60,Male,Cash,Home
,KH8316,Tyler Welch,43,Male,Credit Card,Books
,KH10018,Sarah Wallace,18,Female,Credit Card,Books
,KH34192,Christina Sanders,55,Female,PayPal,Books
,KH6115,Henry Gregory,57,Male,Credit Card,Clothing
,KH46106,Samuel Martinez,46,Female,Credit Card,Electronics
,KH8435,Andrew Zhang,37,Female,PayPal,Electronics
,KH18798,Anita Hayes,24,Female,PayPal,Electronics
,KH40133,Rachel Choi,50,Male,Cash,Clothing
,KH8224,Crystal Lamb,27,Male,Credit Card,Clothing
,KH30468,Mr. Jeremiah Gibson,53,Male,PayPal,Electronics
,KH45774,Nicole Mitchell,33,Female,Credit Card,Books
,KH45191,Roy Riggs,18,Male,Credit Card,Home
,KH42938,Annette Guerra,40,Male,Credit Card,Clothing
,KH45071,Logan Acosta,62,Male,Credit Card,Books
,KH10212,Stephanie Ingram,35,Female,Credit Card,Home
,KH31982,Douglas Simpson,57,Male,Credit Card,Electronics
,KH12744,Kyle Parks,64,Female,Credit Card,Clothing
,KH20998,Timothy Richards,59,Female,Credit Card,Electronics
,KH16310,Charles Jimenez,61,Female,Credit Card,Electronics
,KH6725,Louis Oneal,62,Female,PayPal,Books
,KH2400,Alexa Weeks,20,Male,PayPal,Home
,KH36878,Ernest Lang,49,Female,PayPal,Books
,KH2014,Matthew Long,67,Female,Credit Card,Books
,KH49360,Maria Cole,68,Female,Cash,Books
,KH42482,Angela Cardenas,21,Female,PayPal,Electronics
,KH5672,Angel Ortiz,68,Female,Crypto,Electronics
,KH3277,Jesse Chang,67,Male,PayPal,Books
,KH39338,Christina Rivera,36,Male,Credit Card,Books
,KH44995,Keith Orozco,52,Female,Cash,Books
,KH27869,Gregory Bailey,24,Female,Credit Card,Clothing
,KH37438,Alexander Oconnor,55,Male,Cash,Clothing
,KH3686,Diana Deleon,27,Male,Credit Card,Clothing
,KH48579,Jorge Webb,57,Male,Credit Card,Clothing
,KH14608,Daniel Mejia,55,Male,PayPal,Electronics
,KH28431,Loretta Sanders,60,Female,Cash,Clothing
,KH29257,Shawn Pearson,37,Female,PayPal,Home
,KH37537,Tim White,30,Male,Credit Card,Books
,KH26539,Laurie Rice,27,Female,Credit Card,Clothing
,KH6440,Darren Bell,31,Female,Credit Card,Home
,KH1187,Rhonda Stokes,56,Female,Credit Card,Home
,KH30446,Misty Lewis,54,Male,Credit Card,Clothing
,KH34716,Darryl Johns,53,Female,Credit Card,Books
,KH845,Patrick Owens,45,Female,PayPal,Clothing
,KH2530,Rebecca Franco,34,Male,Cash,Electronics
,KH36578,Ashley Sosa,33,Female,Credit Card,Electronics
,KH19942,Yolanda Simmons,36,Male,Credit Card,Electronics
,KH8560,Micheal Garcia,34,Male,PayPal,Books
,KH19496,Maxwell Hall,61,Female,PayPal,Electronics
,KH35632,William Price,65,Male,Cash,Home
,KH34211,Nicole Fuller,69,Male,PayPal,Electronics
,KH36879,Joshua Flowers,65,Female,Cash,Home
,KH15683,Chelsea Petty,61,Male,Credit Card,Electronics
,KH11373,Erica Griffin,41,Male,Credit Card,Electronics
,KH11328,Dana Moore,67,Female,PayPal,Clothing
,KH25752,Sierra Daniel,38,Female,Credit Card,Electronics
,KH22252,Latasha Padilla,25,Female,Credit Card,Books
,KH980,Melissa Knox,51,Female,Cash,Clothing
,KH41657,Allison Clark,60,Male,PayPal,Home
,KH4031,Paul Carter,33,Male,Cash,Books
,KH41882,Seth Leon,46,Male,Credit Card,Electronics
,KH21844,Joseph Kirk,27,Female,Credit Card,Books
,KH43424,Cheryl Baxter,69,Male,PayPal,Books
,KH38423,Jeffery Garcia,58,Female,PayPal,Books
,KH9588,Amy Herrera,37,Male,Credit Card,Books
,KH21006,Christopher Mcgrath,45,Female,Crypto,Electronics
,KH33732,Stephanie Charles,62,Male,Credit Card,Clothing
,KH11710,Sabrina Hogan,31,Female,Cash,Books
,KH27884,Timothy Garza,69,Female,Credit Card,Clothing
,KH10821,Allison Mcintyre,25,Female,Credit Card,Clothing
,KH8081,Robert Escobar,46,Male,Crypto,Books
,KH49270,Gabrielle Taylor,45,Female,PayPal,Home
,KH38595,Mark Fleming DDS,28,Male,Credit Card,Clothing
,KH26652,Dr. Douglas Pratt MD,28,Female,PayPal,Clothing
,KH13353,Alyssa Hurst,52,Female,Credit Card,Books
,KH35271,Erin Walters,30,Male,PayPal,Clothing
,KH48183,Anna Rivers,40,Male,Crypto,Clothing
,KH5065,Erin Figueroa,23,Female,PayPal,Clothing
,KH12331,David Klein,70,Female,Credit Card,Clothing
,KH11447,Mark Mora,63,Male,Credit Card,Electronics
,KH29850,Kristin Williams,35,Male,Credit Card,Clothing
,KH39314,Jessica Morgan,50,Male,Credit Card,Clothing
,KH9583,Crystal Hudson,56,Female,PayPal,Clothing
,KH20500,Gregory Mitchell,27,Female,Cash,Home
,KH8787,Anne Brown,43,Female,Credit Card,Books
,KH25747,Rachel Henson,52,Male,Credit Card,Books
,KH7787,Jason Ward,65,Male,PayPal,Clothing
,KH2519,Roger Ward,20,Male,Credit Card,Clothing
,KH24504,Kathryn Banks,65,Male,Credit Card,Home
,KH4735,Alexis Harrison DDS,31,Male,PayPal,Books
,KH20313,Joseph Rodgers,56,Male,PayPal,Home
,KH17153,Rachel Rios,68,Male,Cash,Books
,KH861,Madison Jones,70,Male,Credit Card,Electronics
,KH24511,Jackie Terry,31,Male,Credit Card,Electronics
,KH40597,Karen Reed,21,Male,Cash,Clothing
,KH20315,Tyler Campbell,41,Male,Cash,Clothing
,KH15148,Michelle Moreno,68,Female,Credit Card,Books
,KH44780,Brian Oconnor,61,Female,PayPal,Books
,KH22843,Scott Bailey,23,Female,Credit Card,Books
,KH5289,Joy Webster,37,Female,Credit Card,Electronics
,KH15178,James Meza,66,Female,Credit Card,Clothing
,KH1293,Michael Ferguson,23,Female,PayPal,Clothing
,KH11389,Pedro Greene,36,Female,PayPal,Clothing
,KH27519,Jeffrey Sharp,50,Female,Credit Card,Home
,KH48404,Brooke Higgins MD,27,Male,PayPal,Clothing
,KH38066,Susan Sims,23,Female,Credit Card,Clothing
,KH43521,Bailey Butler,44,Male,Credit Card,Home
,KH4761,Emily Davis,64,Male,PayPal,Books
,KH1753,Joseph Vargas,27,Male,PayPal,Electronics
,KH37437,William Espinoza,55,Female,Credit Card,Home
,KH28064,Paula Burns,51,Male,Credit Card,Home
,KH1267,Geoffrey Smith,57,Female,Credit Card,Electronics
,KH40327,Megan Schneider,61,Male,PayPal,Home
,KH7334,Thomas Harrington,25,Female,Credit Card,Books
,KH350,Leah Garcia,28,Female,Crypto,Books
